NAME,DATE,POS_7DAYAVG,DTH_NEW,DTH_NEW_2WK
Washburn,2020-04-03,0.0,0.0,0.0
Washington,2020-04-03,3.57,0.0,0.0
Waukesha,2020-04-03,10.29,0.0,0.0
Waupaca,2020-04-03,0.14,0.0,0.0
Waushara,2020-04-03,0.0,0.0,0.0
Winnebago,2020-04-03,1.71,0.0,0.0
Wood,2020-04-03,0.0,0.0,0.0
Adams,2020-04-04,0.14,0.0,0.0
Ashland,2020-04-04,0.14,0.0,0.0
Barron,2020-04-04,0.43,0.0,0.0
Bayfield,2020-04-04,0.14,0.0,1.0
Brown,2020-04-04,3.0,0.0,0.0
Buffalo,2020-04-04,0.29,0.0,0.0
Burnett,2020-04-04,0.0,0.0,0.0
Calumet,2020-04-04,0.29,0.0,0.0
Chippewa,2020-04-04,1.71,0.0,0.0
Clark,2020-04-04,0.43,0.0,0.0
Columbia,2020-04-04,1.71,0.0,0.0
Crawford,2020-04-04,0.14,0.0,0.0
Dane,2020-04-04,13.57,1.0,0.0
Dodge,2020-04-04,1.14,0.0,0.0
Door,2020-04-04,0.29,0.0,0.0
Douglas,2020-04-04,0.14,0.0,0.0
Dunn,2020-04-04,0.43,0.0,0.0
Eau Claire,2020-04-04,1.43,0.0,0.0
Florence,2020-04-04,0.0,0.0,0.0
Fond du Lac,2020-04-04,2.29,0.0,0.0
Forest,2020-04-04,0.0,0.0,0.0
Grant,2020-04-04,0.14,0.0,1.0
Green,2020-04-04,0.57,0.0,0.0
Green Lake,2020-04-04,0.0,0.0,0.0
Iowa,2020-04-04,0.0,0.0,0.0
Iron,2020-04-04,0.0,0.0,0.0
Jackson,2020-04-04,0.43,0.0,0.0
Jefferson,2020-04-04,0.71,0.0,0.0
Juneau,2020-04-04,0.43,0.0,0.0
Kenosha,2020-04-04,9.86,0.0,0.0
Kewaunee,2020-04-04,0.0,0.0,0.0
La Crosse,2020-04-04,0.86,0.0,0.0
Lafayette,2020-04-04,0.0,0.0,0.0
Langlade,2020-04-04,0.0,0.0,0.0
Lincoln,2020-04-04,0.0,0.0,0.0
Manitowoc,2020-04-04,0.14,0.0,0.0
Marathon,2020-04-04,1.43,0.0,0.0
Marinette,2020-04-04,0.14,0.0,0.0
Marquette,2020-04-04,0.29,0.0,1.0
Menominee,2020-04-04,0.14,0.0,0.0
Milwaukee,2020-04-04,82.86,10.0,2.0
Monroe,2020-04-04,0.57,0.0,0.0
Oconto,2020-04-04,0.14,0.0,0.0
Oneida,2020-04-04,0.29,0.0,0.0
Outagamie,2020-04-04,2.29,1.0,0.0
Ozaukee,2020-04-04,2.86,1.0,0.0
Pepin,2020-04-04,0.0,0.0,0.0
Pierce,2020-04-04,0.43,0.0,0.0
Polk,2020-04-04,0.0,0.0,0.0
Portage,2020-04-04,0.29,0.0,0.0
Price,2020-04-04,0.0,0.0,0.0
Racine,2020-04-04,4.57,1.0,0.0
Richland,2020-04-04,0.14,0.0,0.0
Rock,2020-04-04,2.0,0.0,0.0
Rusk,2020-04-04,0.14,0.0,0.0
St. Croix,2020-04-04,0.43,0.0,0.0
Sauk,2020-04-04,1.0,0.0,0.0
Sawyer,2020-04-04,0.0,0.0,0.0
Shawano,2020-04-04,0.14,0.0,0.0
Sheboygan,2020-04-04,1.86,0.0,0.0
Taylor,2020-04-04,0.0,0.0,0.0
Trempealeau,2020-04-04,0.14,0.0,0.0
Vernon,2020-04-04,0.0,0.0,0.0
Vilas,2020-04-04,0.14,0.0,0.0
Walworth,2020-04-04,1.43,0.0,1.0
Washburn,2020-04-04,0.0,0.0,0.0
Washington,2020-04-04,3.43,3.0,0.0
Waukesha,2020-04-04,10.71,2.0,0.0
Waupaca,2020-04-04,0.14,0.0,0.0
Waushara,2020-04-04,0.0,0.0,0.0
Winnebago,2020-04-04,1.57,0.0,0.0
Wood,2020-04-04,0.0,0.0,0.0
Adams,2020-04-05,0.14,0.0,0.0
Ashland,2020-04-05,0.14,0.0,0.0
Barron,2020-04-05,0.57,0.0,0.0
Bayfield,2020-04-05,0.14,0.0,0.0
Brown,2020-04-05,3.29,0.0,0.0
Buffalo,2020-04-05,0.29,1.0,0.0
Burnett,2020-04-05,0.0,0.0,0.0
Calumet,2020-04-05,0.43,0.0,0.0
Chippewa,2020-04-05,1.71,0.0,0.0
Clark,2020-04-05,0.43,0.0,0.0
Columbia,2020-04-05,1.43,0.0,0.0
Crawford,2020-04-05,0.29,0.0,0.0
Dane,2020-04-05,13.86,3.0,3.0
Dodge,2020-04-05,0.86,0.0,0.0
Door,2020-04-05,0.57,0.0,0.0
Douglas,2020-04-05,0.14,0.0,0.0
Dunn,2020-04-05,0.29,0.0,0.0
Eau Claire,2020-04-05,1.57,0.0,0.0
Florence,2020-04-05,0.14,0.0,0.0
Fond du Lac,2020-04-05,3.29,0.0,0.0
Forest,2020-04-05,0.0,0.0,0.0
Grant,2020-04-05,0.14,0.0,0.0
Green,2020-04-05,0.71,0.0,0.0
Green Lake,2020-04-05,0.0,0.0,0.0
Iowa,2020-04-05,0.0,0.0,0.0
Iron,2020-04-05,0.0,0.0,0.0
Jackson,2020-04-05,0.43,0.0,0.0
Jefferson,2020-04-05,0.86,0.0,0.0
Juneau,2020-04-05,0.29,0.0,0.0
Kenosha,2020-04-05,9.86,1.0,0.0
Kewaunee,2020-04-05,0.0,0.0,0.0
La Crosse,2020-04-05,0.86,0.0,0.0
Lafayette,2020-04-05,0.0,0.0,0.0
Langlade,2020-04-05,0.0,0.0,0.0
Lincoln,2020-04-05,0.0,0.0,0.0
Manitowoc,2020-04-05,0.43,0.0,0.0
Marathon,2020-04-05,1.57,0.0,0.0
Marinette,2020-04-05,0.14,0.0,0.0
Marquette,2020-04-05,0.29,0.0,0.0
Menominee,2020-04-05,0.14,0.0,0.0
Milwaukee,2020-04-05,83.29,5.0,3.0
Monroe,2020-04-05,0.71,0.0,0.0
Oconto,2020-04-05,0.14,0.0,0.0
Oneida,2020-04-05,0.29,0.0,0.0
Outagamie,2020-04-05,2.14,0.0,0.0
Ozaukee,2020-04-05,3.14,0.0,0.0
Pepin,2020-04-05,0.0,0.0,0.0
Pierce,2020-04-05,0.43,0.0,0.0
Polk,2020-04-05,0.0,0.0,0.0
Portage,2020-04-05,0.29,0.0,0.0
Price,2020-04-05,0.0,0.0,0.0
Racine,2020-04-05,5.29,0.0,1.0
Richland,2020-04-05,0.14,0.0,0.0
Rock,2020-04-05,2.0,1.0,0.0
Rusk,2020-04-05,0.43,0.0,0.0
St. Croix,2020-04-05,0.43,0.0,0.0
Sauk,2020-04-05,0.86,0.0,0.0
Sawyer,2020-04-05,0.0,0.0,0.0
Shawano,2020-04-05,0.14,0.0,0.0
Sheboygan,2020-04-05,1.86,0.0,0.0
Taylor,2020-04-05,0.0,0.0,0.0
Trempealeau,2020-04-05,0.14,0.0,0.0
Vernon,2020-04-05,0.0,0.0,0.0
Vilas,2020-04-05,0.29,0.0,0.0
Walworth,2020-04-05,2.0,0.0,2.0
Washburn,2020-04-05,0.0,0.0,0.0
Washington,2020-04-05,3.71,0.0,0.0
Waukesha,2020-04-05,10.14,1.0,0.0
Waupaca,2020-04-05,0.14,0.0,0.0
Waushara,2020-04-05,0.0,0.0,0.0
Winnebago,2020-04-05,1.71,0.0,0.0
Wood,2020-04-05,0.0,0.0,0.0
Adams,2020-04-06,0.29,0.0,0.0
Ashland,2020-04-06,0.14,0.0,0.0
Barron,2020-04-06,0.57,0.0,0.0
Bayfield,2020-04-06,0.14,0.0,0.0
Brown,2020-04-06,4.57,0.0,0.0
Buffalo,2020-04-06,0.29,0.0,0.0
Burnett,2020-04-06,0.0,0.0,0.0
Calumet,2020-04-06,0.43,0.0,0.0
Chippewa,2020-04-06,1.29,0.0,0.0
Clark,2020-04-06,0.57,0.0,1.0
Columbia,2020-04-06,1.71,0.0,0.0
Crawford,2020-04-06,0.29,0.0,0.0
Dane,2020-04-06,13.57,1.0,0.0
Dodge,2020-04-06,1.0,0.0,0.0
Door,2020-04-06,0.57,0.0,0.0
Douglas,2020-04-06,0.14,0.0,0.0
Dunn,2020-04-06,0.29,0.0,0.0
Eau Claire,2020-04-06,1.57,0.0,0.0
Florence,2020-04-06,0.29,0.0,0.0
Fond du Lac,2020-04-06,3.14,0.0,0.0
Forest,2020-04-06,0.0,0.0,0.0
Grant,2020-04-06,0.29,0.0,1.0
Green,2020-04-06,0.57,0.0,0.0
Green Lake,2020-04-06,0.0,0.0,0.0
Iowa,2020-04-06,0.0,0.0,0.0
Iron,2020-04-06,0.0,0.0,0.0
Jackson,2020-04-06,0.29,0.0,0.0
Jefferson,2020-04-06,0.57,0.0,0.0
Juneau,2020-04-06,0.29,0.0,0.0
Kenosha,2020-04-06,10.57,0.0,0.0
Kewaunee,2020-04-06,0.14,0.0,0.0
La Crosse,2020-04-06,0.86,0.0,0.0
Lafayette,2020-04-06,0.0,0.0,0.0
Langlade,2020-04-06,0.0,0.0,0.0
Lincoln,2020-04-06,0.0,0.0,0.0
Manitowoc,2020-04-06,0.43,0.0,0.0
Marathon,2020-04-06,1.43,0.0,0.0
Marinette,2020-04-06,0.29,0.0,0.0
Marquette,2020-04-06,0.0,0.0,0.0
Menominee,2020-04-06,0.14,0.0,0.0
Milwaukee,2020-04-06,91.29,6.0,7.0
Monroe,2020-04-06,0.86,0.0,0.0
Oconto,2020-04-06,0.14,0.0,0.0
Oneida,2020-04-06,0.0,0.0,0.0
Outagamie,2020-04-06,1.86,0.0,0.0
Ozaukee,2020-04-06,3.71,0.0,0.0
Pepin,2020-04-06,0.0,0.0,0.0
Pierce,2020-04-06,0.14,0.0,0.0
Polk,2020-04-06,0.0,0.0,0.0
Portage,2020-04-06,0.29,0.0,0.0
Price,2020-04-06,0.0,0.0,0.0
Racine,2020-04-06,5.14,1.0,1.0
Richland,2020-04-06,0.14,0.0,0.0
Rock,2020-04-06,2.71,0.0,0.0
Rusk,2020-04-06,0.43,0.0,0.0
St. Croix,2020-04-06,0.43,0.0,0.0
Sauk,2020-04-06,0.71,0.0,0.0
Sawyer,2020-04-06,0.0,0.0,0.0
Shawano,2020-04-06,0.29,0.0,0.0
Sheboygan,2020-04-06,1.86,0.0,0.0
Taylor,2020-04-06,0.0,0.0,0.0
Trempealeau,2020-04-06,0.14,0.0,0.0
Vernon,2020-04-06,0.0,0.0,0.0
Vilas,2020-04-06,0.14,0.0,0.0
Walworth,2020-04-06,2.0,0.0,0.0
Washburn,2020-04-06,0.0,0.0,0.0
Washington,2020-04-06,3.29,0.0,0.0
Waukesha,2020-04-06,9.57,0.0,0.0
Waupaca,2020-04-06,0.14,0.0,0.0
Waushara,2020-04-06,0.14,0.0,0.0
Winnebago,2020-04-06,2.0,1.0,0.0
Wood,2020-04-06,0.0,0.0,0.0
Adams,2020-04-07,0.29,0.0,0.0
Ashland,2020-04-07,0.0,0.0,0.0
Barron,2020-04-07,0.57,0.0,0.0
Bayfield,2020-04-07,0.14,0.0,0.0
Brown,2020-04-07,4.57,0.0,1.0
Buffalo,2020-04-07,0.14,0.0,0.0
Burnett,2020-04-07,0.0,0.0,0.0
Calumet,2020-04-07,0.43,0.0,0.0
Chippewa,2020-04-07,1.14,0.0,0.0
Clark,2020-04-07,0.57,0.0,0.0
Columbia,2020-04-07,2.0,1.0,0.0
Crawford,2020-04-07,0.29,0.0,0.0
Dane,2020-04-07,13.57,2.0,0.0
Dodge,2020-04-07,0.71,0.0,0.0
Door,2020-04-07,0.86,0.0,0.0
Douglas,2020-04-07,0.14,0.0,0.0
Dunn,2020-04-07,0.29,0.0,0.0
Eau Claire,2020-04-07,1.43,0.0,0.0
Florence,2020-04-07,0.29,0.0,0.0
Fond du Lac,2020-04-07,3.14,0.0,0.0
Forest,2020-04-07,0.0,0.0,0.0
Grant,2020-04-07,0.14,0.0,0.0
Green,2020-04-07,0.43,0.0,0.0
Green Lake,2020-04-07,0.0,0.0,0.0
Iowa,2020-04-07,0.14,0.0,0.0
Iron,2020-04-07,0.0,0.0,0.0
Jackson,2020-04-07,0.29,0.0,0.0
Jefferson,2020-04-07,0.57,0.0,0.0
Juneau,2020-04-07,0.29,0.0,0.0
Kenosha,2020-04-07,10.71,0.0,1.0
Kewaunee,2020-04-07,0.14,0.0,0.0
La Crosse,2020-04-07,0.43,0.0,0.0
Lafayette,2020-04-07,0.14,0.0,0.0
Langlade,2020-04-07,0.0,0.0,0.0
Lincoln,2020-04-07,0.0,0.0,0.0
Manitowoc,2020-04-07,0.43,0.0,0.0
Marathon,2020-04-07,1.29,0.0,0.0
Marinette,2020-04-07,0.29,0.0,0.0
Marquette,2020-04-07,0.0,0.0,0.0
Menominee,2020-04-07,0.14,0.0,0.0
Milwaukee,2020-04-07,92.71,9.0,7.0
Monroe,2020-04-07,0.43,0.0,0.0
Oconto,2020-04-07,0.0,0.0,0.0
Oneida,2020-04-07,0.29,0.0,0.0
Outagamie,2020-04-07,1.86,0.0,0.0
Ozaukee,2020-04-07,3.29,1.0,0.0
Pepin,2020-04-07,0.0,0.0,0.0
Pierce,2020-04-07,0.0,0.0,0.0
Polk,2020-04-07,0.0,0.0,0.0
Portage,2020-04-07,0.43,0.0,0.0
Price,2020-04-07,0.0,0.0,0.0
Racine,2020-04-07,5.71,0.0,0.0
Richland,2020-04-07,0.14,0.0,0.0
Rock,2020-04-07,3.0,0.0,0.0
Rusk,2020-04-07,0.43,0.0,0.0
St. Croix,2020-04-07,0.29,0.0,0.0
Sauk,2020-04-07,1.0,0.0,0.0
Sawyer,2020-04-07,0.0,0.0,0.0
Shawano,2020-04-07,0.43,0.0,0.0
Sheboygan,2020-04-07,2.71,1.0,0.0
Taylor,2020-04-07,0.0,0.0,0.0
Trempealeau,2020-04-07,0.14,0.0,0.0
Vernon,2020-04-07,0.0,0.0,0.0
Vilas,2020-04-07,0.14,0.0,0.0
Walworth,2020-04-07,2.14,0.0,1.0
Washburn,2020-04-07,0.0,0.0,0.0
Washington,2020-04-07,2.71,0.0,0.0
Waukesha,2020-04-07,9.29,1.0,2.0
Waupaca,2020-04-07,0.14,0.0,0.0
Waushara,2020-04-07,0.14,0.0,0.0
Winnebago,2020-04-07,1.86,0.0,0.0
Wood,2020-04-07,0.0,0.0,0.0
Adams,2020-04-08,0.29,0.0,0.0
Ashland,2020-04-08,0.0,0.0,0.0
Barron,2020-04-08,0.71,0.0,0.0
Bayfield,2020-04-08,0.0,0.0,0.0
Brown,2020-04-08,5.14,0.0,0.0
Buffalo,2020-04-08,0.14,0.0,0.0
Burnett,2020-04-08,0.0,0.0,0.0
Calumet,2020-04-08,0.29,0.0,0.0
Chippewa,2020-04-08,1.0,0.0,0.0
Clark,2020-04-08,0.29,0.0,0.0
Columbia,2020-04-08,1.57,0.0,0.0
Crawford,2020-04-08,0.14,0.0,0.0
Dane,2020-04-08,12.43,0.0,0.0
Dodge,2020-04-08,0.43,0.0,0.0
Door,2020-04-08,0.86,0.0,0.0
Douglas,2020-04-08,0.0,0.0,0.0
Dunn,2020-04-08,0.43,0.0,0.0
Eau Claire,2020-04-08,1.29,0.0,0.0
Florence,2020-04-08,0.29,0.0,0.0
Fond du Lac,2020-04-08,3.43,0.0,0.0
Forest,2020-04-08,0.0,0.0,0.0
Grant,2020-04-08,0.14,0.0,0.0
Green,2020-04-08,0.29,0.0,0.0
Green Lake,2020-04-08,0.0,0.0,0.0
Iowa,2020-04-08,0.14,0.0,0.0
Iron,2020-04-08,0.0,0.0,0.0
Jackson,2020-04-08,0.43,0.0,0.0
Jefferson,2020-04-08,0.57,0.0,0.0
Juneau,2020-04-08,0.14,0.0,0.0
Kenosha,2020-04-08,10.71,0.0,0.0
Kewaunee,2020-04-08,0.14,0.0,0.0
La Crosse,2020-04-08,0.43,0.0,0.0
Lafayette,2020-04-08,0.14,0.0,0.0
Langlade,2020-04-08,0.0,0.0,0.0
Lincoln,2020-04-08,0.0,0.0,0.0
Manitowoc,2020-04-08,0.57,0.0,0.0
Marathon,2020-04-08,1.0,0.0,0.0
Marinette,2020-04-08,0.14,0.0,0.0
Marquette,2020-04-08,0.0,0.0,0.0
Menominee,2020-04-08,0.0,0.0,0.0
Milwaukee,2020-04-08,91.0,5.0,3.0
Monroe,2020-04-08,0.43,0.0,0.0
Oconto,2020-04-08,0.14,0.0,0.0
Oneida,2020-04-08,0.29,0.0,0.0
Outagamie,2020-04-08,1.86,1.0,0.0
Ozaukee,2020-04-08,3.43,1.0,0.0
Pepin,2020-04-08,0.0,0.0,0.0
Pierce,2020-04-08,0.0,0.0,0.0
Polk,2020-04-08,0.0,0.0,0.0
Portage,2020-04-08,0.43,0.0,0.0
Price,2020-04-08,0.0,0.0,0.0
Racine,2020-04-08,7.0,0.0,0.0
Richland,2020-04-08,0.14,0.0,0.0
Rock,2020-04-08,3.57,0.0,0.0
Rusk,2020-04-08,0.43,0.0,0.0
St. Croix,2020-04-08,0.14,0.0,0.0
Sauk,2020-04-08,0.86,0.0,0.0
Sawyer,2020-04-08,0.0,0.0,0.0
Shawano,2020-04-08,0.57,0.0,0.0
Sheboygan,2020-04-08,2.71,0.0,0.0
Taylor,2020-04-08,0.0,0.0,0.0
Trempealeau,2020-04-08,0.14,0.0,0.0
Vernon,2020-04-08,0.0,0.0,0.0
Vilas,2020-04-08,0.14,0.0,0.0
Walworth,2020-04-08,1.57,0.0,0.0
Washburn,2020-04-08,0.0,0.0,0.0
Washington,2020-04-08,2.57,0.0,1.0
Waukesha,2020-04-08,9.57,0.0,0.0
Waupaca,2020-04-08,0.0,0.0,0.0
Waushara,2020-04-08,0.14,0.0,0.0
Winnebago,2020-04-08,1.57,0.0,0.0
Wood,2020-04-08,0.0,0.0,0.0
Adams,2020-04-09,0.14,0.0,0.0
Ashland,2020-04-09,0.0,0.0,0.0
Barron,2020-04-09,0.71,0.0,0.0
Bayfield,2020-04-09,0.0,0.0,0.0
Brown,2020-04-09,4.71,0.0,0.0
Buffalo,2020-04-09,0.0,0.0,0.0
Burnett,2020-04-09,0.0,0.0,0.0
Calumet,2020-04-09,0.14,0.0,0.0
Chippewa,2020-04-09,0.86,0.0,0.0
Clark,2020-04-09,0.14,0.0,0.0
Columbia,2020-04-09,1.43,0.0,0.0
Crawford,2020-04-09,0.14,0.0,0.0
Dane,2020-04-09,11.29,0.0,2.0
Dodge,2020-04-09,0.43,0.0,0.0
Door,2020-04-09,0.86,0.0,0.0
Douglas,2020-04-09,0.14,0.0,0.0
Dunn,2020-04-09,0.57,0.0,0.0
Eau Claire,2020-04-09,1.0,0.0,0.0
Florence,2020-04-09,0.29,0.0,0.0
Fond du Lac,2020-04-09,3.0,0.0,0.0
Forest,2020-04-09,0.0,0.0,0.0
Grant,2020-04-09,0.29,0.0,0.0
Green,2020-04-09,0.29,0.0,0.0
Green Lake,2020-04-09,0.0,0.0,0.0
Iowa,2020-04-09,0.14,0.0,0.0
Iron,2020-04-09,0.0,0.0,0.0
Jackson,2020-04-09,0.71,0.0,0.0
Jefferson,2020-04-09,1.0,0.0,0.0
Juneau,2020-04-09,0.14,0.0,0.0
Kenosha,2020-04-09,9.71,0.0,0.0
Kewaunee,2020-04-09,0.14,0.0,0.0
La Crosse,2020-04-09,0.57,0.0,0.0
Lafayette,2020-04-09,0.29,0.0,0.0
Langlade,2020-04-09,0.0,0.0,0.0
Lincoln,2020-04-09,0.0,0.0,0.0
Manitowoc,2020-04-09,0.43,0.0,0.0
Marathon,2020-04-09,0.57,0.0,0.0
Marinette,2020-04-09,0.14,0.0,0.0
Marquette,2020-04-09,0.0,0.0,0.0
Menominee,2020-04-09,0.0,0.0,0.0
Milwaukee,2020-04-09,87.86,11.0,8.0
Monroe,2020-04-09,0.43,0.0,0.0
Oconto,2020-04-09,0.29,0.0,0.0
Oneida,2020-04-09,0.29,0.0,0.0
Outagamie,2020-04-09,1.71,0.0,0.0
Ozaukee,2020-04-09,3.43,0.0,0.0
Pepin,2020-04-09,0.0,0.0,0.0
Pierce,2020-04-09,0.0,0.0,0.0
Polk,2020-04-09,0.0,0.0,0.0
Portage,2020-04-09,0.29,0.0,0.0
Price,2020-04-09,0.0,0.0,0.0
Racine,2020-04-09,7.0,0.0,0.0
Richland,2020-04-09,0.14,0.0,0.0
Rock,2020-04-09,4.0,0.0,0.0
Rusk,2020-04-09,0.43,0.0,0.0
St. Croix,2020-04-09,0.14,0.0,0.0
Sauk,2020-04-09,0.71,0.0,0.0
Sawyer,2020-04-09,0.14,0.0,0.0
Shawano,2020-04-09,0.57,0.0,0.0
Sheboygan,2020-04-09,2.14,0.0,0.0
Taylor,2020-04-09,0.0,0.0,0.0
Trempealeau,2020-04-09,0.0,0.0,0.0
Vernon,2020-04-09,0.0,0.0,0.0
Vilas,2020-04-09,0.14,0.0,0.0
Walworth,2020-04-09,1.86,0.0,0.0
Washburn,2020-04-09,0.0,0.0,0.0
Washington,2020-04-09,2.43,0.0,0.0
Waukesha,2020-04-09,9.14,1.0,1.0
Waupaca,2020-04-09,0.14,0.0,0.0
Waushara,2020-04-09,0.29,0.0,0.0
Winnebago,2020-04-09,1.14,0.0,0.0
Wood,2020-04-09,0.0,0.0,0.0
Adams,2020-04-10,0.14,0.0,0.0
Ashland,2020-04-10,0.0,0.0,0.0
Barron,2020-04-10,0.43,0.0,0.0
Bayfield,2020-04-10,0.0,0.0,0.0
Brown,2020-04-10,4.43,1.0,0.0
Buffalo,2020-04-10,0.0,0.0,0.0
Burnett,2020-04-10,0.0,0.0,0.0
Calumet,2020-04-10,0.14,0.0,0.0
Chippewa,2020-04-10,0.57,0.0,0.0
Clark,2020-04-10,0.14,0.0,0.0
Columbia,2020-04-10,0.86,0.0,0.0
Crawford,2020-04-10,0.29,0.0,0.0
Dane,2020-04-10,9.86,1.0,0.0
Dodge,2020-04-10,0.57,0.0,0.0
Door,2020-04-10,0.86,0.0,0.0
Douglas,2020-04-10,0.14,0.0,0.0
Dunn,2020-04-10,0.43,0.0,0.0
Eau Claire,2020-04-10,0.71,0.0,0.0
Florence,2020-04-10,0.29,0.0,0.0
Fond du Lac,2020-04-10,3.14,0.0,0.0
Forest,2020-04-10,0.0,0.0,0.0
Grant,2020-04-10,0.29,1.0,0.0
Green,2020-04-10,0.14,0.0,0.0
Green Lake,2020-04-10,0.0,0.0,0.0
Iowa,2020-04-10,0.14,0.0,0.0
Iron,2020-04-10,0.0,0.0,0.0
Jackson,2020-04-10,1.14,0.0,0.0
Jefferson,2020-04-10,1.14,0.0,0.0
Juneau,2020-04-10,0.14,0.0,0.0
Kenosha,2020-04-10,9.43,0.0,1.0
Kewaunee,2020-04-10,0.14,0.0,0.0
La Crosse,2020-04-10,0.86,0.0,0.0
Lafayette,2020-04-10,0.29,0.0,0.0
Langlade,2020-04-10,0.0,0.0,0.0
Lincoln,2020-04-10,0.0,0.0,0.0
Manitowoc,2020-04-10,0.43,0.0,0.0
Marathon,2020-04-10,0.43,0.0,0.0
Marinette,2020-04-10,0.14,0.0,0.0
Marquette,2020-04-10,0.0,0.0,0.0
Menominee,2020-04-10,0.0,0.0,0.0
Milwaukee,2020-04-10,88.57,12.0,4.0
Monroe,2020-04-10,0.71,0.0,0.0
Oconto,2020-04-10,0.29,0.0,0.0
Oneida,2020-04-10,0.29,0.0,0.0
Outagamie,2020-04-10,1.43,0.0,0.0
Ozaukee,2020-04-10,3.0,1.0,0.0
Pepin,2020-04-10,0.0,0.0,0.0
Pierce,2020-04-10,0.0,0.0,0.0
Polk,2020-04-10,0.14,0.0,0.0
Portage,2020-04-10,0.14,0.0,0.0
Price,2020-04-10,0.0,0.0,0.0
Racine,2020-04-10,8.43,1.0,0.0
Richland,2020-04-10,0.29,0.0,0.0
Rock,2020-04-10,4.43,0.0,0.0
Rusk,2020-04-10,0.29,0.0,0.0
St. Croix,2020-04-10,0.0,0.0,0.0
Sauk,2020-04-10,1.0,0.0,0.0
Sawyer,2020-04-10,0.14,0.0,0.0
Shawano,2020-04-10,0.71,0.0,0.0
Sheboygan,2020-04-10,1.86,0.0,0.0
Taylor,2020-04-10,0.0,0.0,0.0
Trempealeau,2020-04-10,0.0,0.0,0.0
Vernon,2020-04-10,0.0,0.0,0.0
Vilas,2020-04-10,0.14,0.0,0.0
Walworth,2020-04-10,2.86,0.0,0.0
Washburn,2020-04-10,0.0,0.0,0.0
Washington,2020-04-10,2.14,0.0,0.0
Waukesha,2020-04-10,8.57,0.0,0.0
Waupaca,2020-04-10,0.14,0.0,0.0
Waushara,2020-04-10,0.29,0.0,0.0
Winnebago,2020-04-10,1.0,0.0,0.0
Wood,2020-04-10,0.0,0.0,0.0
Adams,2020-04-11,0.14,0.0,0.0
Ashland,2020-04-11,0.0,0.0,0.0
Barron,2020-04-11,0.43,0.0,0.0
Bayfield,2020-04-11,0.0,0.0,0.0
Brown,2020-04-11,4.71,0.0,0.0
Buffalo,2020-04-11,0.14,0.0,0.0
Burnett,2020-04-11,0.0,0.0,0.0
Calumet,2020-04-11,0.14,0.0,0.0
Chippewa,2020-04-11,0.29,0.0,0.0
Clark,2020-04-11,0.14,0.0,0.0
Columbia,2020-04-11,0.71,0.0,0.0
Crawford,2020-04-11,0.29,0.0,0.0
Dane,2020-04-11,10.57,0.0,0.0
Dodge,2020-04-11,0.57,0.0,0.0
Door,2020-04-11,1.0,0.0,0.0
Douglas,2020-04-11,0.0,0.0,0.0
Dunn,2020-04-11,0.57,0.0,0.0
Eau Claire,2020-04-11,0.57,0.0,0.0
Florence,2020-04-11,0.29,0.0,0.0
Fond du Lac,2020-04-11,2.29,0.0,0.0
Forest,2020-04-11,0.0,0.0,0.0
Grant,2020-04-11,0.43,0.0,0.0
Green,2020-04-11,0.14,0.0,0.0
Green Lake,2020-04-11,0.0,0.0,0.0
Iowa,2020-04-11,0.14,0.0,0.0
Iron,2020-04-11,0.14,0.0,0.0
Jackson,2020-04-11,1.0,0.0,0.0
Jefferson,2020-04-11,1.29,0.0,0.0
Juneau,2020-04-11,0.0,0.0,0.0
Kenosha,2020-04-11,10.0,0.0,0.0
Kewaunee,2020-04-11,0.14,0.0,0.0
La Crosse,2020-04-11,0.57,0.0,0.0
Lafayette,2020-04-11,0.43,0.0,0.0
Langlade,2020-04-11,0.0,0.0,0.0
Lincoln,2020-04-11,0.0,0.0,0.0
Manitowoc,2020-04-11,0.29,0.0,0.0
Marathon,2020-04-11,0.29,0.0,0.0
Marinette,2020-04-11,0.14,0.0,0.0
Marquette,2020-04-11,0.0,0.0,0.0
Menominee,2020-04-11,0.0,0.0,0.0
Milwaukee,2020-04-11,83.43,8.0,3.0
Monroe,2020-04-11,0.43,0.0,0.0
Oconto,2020-04-11,0.29,0.0,0.0
Oneida,2020-04-11,0.29,0.0,0.0
Outagamie,2020-04-11,1.29,0.0,0.0
Ozaukee,2020-04-11,2.71,0.0,0.0
Pepin,2020-04-11,0.0,0.0,0.0
Pierce,2020-04-11,0.0,0.0,0.0
Polk,2020-04-11,0.14,0.0,0.0
Portage,2020-04-11,0.14,0.0,0.0
Price,2020-04-11,0.14,0.0,0.0
Racine,2020-04-11,8.14,0.0,0.0
Richland,2020-04-11,0.29,0.0,0.0
Rock,2020-04-11,3.86,1.0,0.0
Rusk,2020-04-11,0.29,0.0,0.0
St. Croix,2020-04-11,0.14,0.0,0.0
Sauk,2020-04-11,1.0,0.0,0.0
Sawyer,2020-04-11,0.14,0.0,0.0
Shawano,2020-04-11,0.57,0.0,0.0
Sheboygan,2020-04-11,1.86,0.0,0.0
Taylor,2020-04-11,0.0,0.0,0.0
Trempealeau,2020-04-11,0.0,0.0,0.0
Vernon,2020-04-11,0.0,0.0,0.0
Vilas,2020-04-11,0.14,0.0,0.0
Walworth,2020-04-11,2.71,0.0,1.0
Washburn,2020-04-11,0.0,0.0,0.0
Washington,2020-04-11,2.29,0.0,0.0
