X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.330631983275381,43.112324047694479,16211,9564,34,43.112332,-89.330638,2.24,22404.37
-89.30942198822197,43.128764043675261,16212,9566,6,43.128772,-89.309428,8.59,85854.11
-89.30042299316861,43.103785047170689,16213,9568,33,43.103793,-89.300429,0.45,4497.67
-89.321024985352253,43.118934045693415,16214,9573,6,43.118942,-89.321031,7.58,75819.22
-89.321024985352253,43.118934045693415,16215,9573,20,43.118942,-89.321031,4.24,42446.85
-89.291058991720703,43.143915040139504,16216,9581,26,43.143923,-89.291065,3.53,35311.36
-89.313988986825947,43.123727044221418,16217,9587,6,43.123735,-89.313995,2.23,22299.77
-89.308706988474654,43.12794904365748,16218,9588,6,43.127957,-89.308713,4.57,45714.53
-89.308706988474654,43.12794904365748,16219,9588,25,43.127957,-89.308713,0.78,7813.62
-89.305036992017122,43.106556047003643,16220,9591,30,43.106564,-89.305043,2.01,20084.44
-89.296077994318978,43.10261704716514,16221,9604,33,43.102625,-89.296084,4.05,40479.04
-89.290338993842852,43.13239004189699,16222,9615,26,43.132398,-89.290345,0.35,3531.14
-89.293658992614851,43.127881043099393,16223,9620,36,43.127889,-89.293665,13.2,131984.73
-89.31437098927789,43.108372047056662,16224,9629,30,43.10838,-89.314377,3.79,37937.28
-89.290007992004433,43.150253039317462,16225,9630,25,43.150261,-89.290014,1.34,13394.78
-89.30598898808897,43.142532041164912,16226,9633,6,43.14254,-89.305995,5.02,50174.48
-89.296460993473133,43.115922044896102,16227,9636,30,43.11593,-89.296467,5.36,53558.51
-89.33071198324842,43.117159046787194,16228,9642,6,43.117167,-89.330718,29.1,291011.99
-89.33071198324842,43.117159046787194,16229,9642,20,43.117167,-89.330718,0.45,4468.09
-89.33071198324842,43.117159046787194,16230,9642,34,43.117167,-89.330718,0.67,6721.31
-89.296336993384955,43.116146045327255,16231,9645,30,43.116154,-89.296343,0.67,6694.81
-89.301087988137013,43.153505039045868,16232,9651,26,43.153513,-89.301094,3.53,35311.36
-89.300742992972914,43.104143047584841,16233,9652,30,43.104151,-89.300749,15.29,152864.93
-89.300742992972914,43.104143047584841,16234,9652,33,43.104151,-89.300749,28.56,285602.13
-89.34979197660229,43.122517047099599,16235,9666,20,43.122525,-89.349798,0.67,6702.13
-89.31282898658732,43.1307550435032,16236,9670,6,43.130763,-89.312835,0.33,3344.97
-89.330065982889465,43.120024046528727,16237,9675,20,43.120032,-89.330072,21.34,213351.29
-89.308747988181963,43.125272044479708,16238,9677,6,43.12528,-89.308754,0.56,5574.94
-89.308747988181963,43.125272044479708,16239,9677,20,43.12528,-89.308754,1.12,11170.22
-89.308747988181963,43.125272044479708,16240,9677,30,43.12528,-89.308754,1.79,17852.84
-89.317365986958961,43.120901045679396,16241,9685,20,43.120909,-89.317372,2.68,26808.54
-89.330387983845299,43.110381047940095,16242,9693,34,43.110389,-89.330394,0.34,3360.66
-89.297641991624204,43.131977042820452,16243,9701,26,43.131985,-89.297648,0.82,8239.32
-89.309241986413653,43.140493042054125,16244,9715,6,43.140501,-89.309248,1,10034.9
-89.298951988596841,43.152250039313131,16245,9717,26,43.152258,-89.298958,1.29,12947.5
-89.307148989540309,43.121250044373575,16246,9719,20,43.121258,-89.307155,1.56,15638.31
-89.307148989540309,43.121250044373575,16247,9719,30,43.121258,-89.307155,0.67,6694.81
-89.29064799271535,43.132462041980638,16248,9720,26,43.13247,-89.290654,0.35,3531.14
-89.315513986157868,43.13575304287432,16249,9723,6,43.135761,-89.31552,1,10034.9
-89.334327981585645,43.12034904645575,16250,9724,20,43.120357,-89.334334,0.34,3351.07
-89.329774982543299,43.125566045253038,16251,9725,6,43.125574,-89.329781,0.78,7804.92
-89.329774982543299,43.125566045253038,16252,9725,34,43.125574,-89.329781,0.78,7841.53
-89.348772977103536,43.127396045885952,16253,9729,20,43.127404,-89.348779,0.56,5585.11
-89.309865989675018,43.10698104732441,16254,9733,30,43.106989,-89.309872,2.57,25663.45
-89.331133983814055,43.107069048657202,16255,9740,17,43.107077,-89.33114,5.49,54879.17
-89.289994991682121,43.150674039038321,16256,9744,26,43.150682,-89.290001,3.3,32957.26
-89.296047993199977,43.112143045670898,16257,9745,30,43.112151,-89.296054,5.13,51326.91
-89.29151199145295,43.146163039822042,16258,9747,26,43.146171,-89.291518,0.82,8239.32
-89.327416984489759,43.115322047222726,16259,9750,6,43.11533,-89.327423,13.94,139373.56
-89.312035989506427,43.109293047019129,16260,9753,30,43.109301,-89.312042,12.83,128317.27
-89.309192988813038,43.125442044317104,16261,9759,6,43.12545,-89.309199,2.68,26759.72
-89.299042993183875,43.108735046443165,16262,9770,30,43.108743,-89.299049,19.19,191918.01
-89.310174990027164,43.106847047376938,16263,9778,30,43.106855,-89.310181,0.45,4463.21
-89.307002989067897,43.127437043737189,16264,9783,26,43.127445,-89.307009,1.65,16478.63
-89.307002989067897,43.127437043737189,16265,9783,36,43.127445,-89.307009,1.13,11280.75
-89.288575997283218,43.099270047693871,16266,9785,33,43.099278,-89.288582,10.79,107944.11
-89.327253983733684,43.125510044711689,16267,9787,6,43.125518,-89.32726,3.46,34564.64
-89.327253983733684,43.125510044711689,16268,9787,34,43.125518,-89.32726,2.35,23524.59
-89.35023297596679,43.125248046501923,16269,9790,20,43.125256,-89.350239,5.92,59202.19
-89.287725993951071,43.135683041585409,16270,9793,26,43.135691,-89.287732,0.47,4708.18
-89.32330098438247,43.12549904473051,16271,9797,6,43.125507,-89.323307,1.45,14494.85
-89.330671984275796,43.110793048142604,16272,9802,34,43.110801,-89.330678,1.12,11202.19
-89.310883987997329,43.126420043968515,16273,9810,6,43.126428,-89.31089,50.51,505089.78
-89.301414993621108,43.1013780475066,16274,9811,30,43.101386,-89.301421,1.56,15621.23
-89.312516989504104,43.109293047074964,16275,9812,30,43.109301,-89.312523,27.67,276718.99
-89.348301976921022,43.129025046017226,16276,9817,20,43.129033,-89.348308,2.57,25691.52
-89.284721993862945,43.142708040095144,16277,9822,26,43.142716,-89.284728,1.77,17655.68
-89.288022993775712,43.135549041033393,16278,9826,26,43.135557,-89.288029,1.77,17655.68
-89.293306989987698,43.150883038881062,16279,9829,26,43.150891,-89.293313,1.53,15301.59
-89.346801978952726,43.111171048405751,16280,9837,17,43.111179,-89.346808,4.7,47039.29
-89.346801978952726,43.111171048405751,16281,9837,20,43.111179,-89.346808,0.22,2234.04
-89.300558989472123,43.138140041712582,16282,9842,6,43.138148,-89.300565,1.67,16724.83
-89.300725992392316,43.107071046678264,16283,9844,30,43.107079,-89.300732,9.48,94843.2
-89.349495976853746,43.121943047249559,16284,9847,20,43.121951,-89.349502,0.78,7819.16
-89.310817988204406,43.121048044930269,16285,9849,20,43.121056,-89.310824,0.45,4468.09
-89.302342988877569,43.135706042249225,16286,9857,6,43.135714,-89.302349,6.47,64669.33
-89.299926991472773,43.12533504324167,16287,9860,36,43.125343,-89.299933,2.03,20305.34
-89.323781984620808,43.117647045883864,16288,9874,6,43.117655,-89.323788,26.31,263137.28
-89.323781984620808,43.117647045883864,16289,9874,20,43.117655,-89.323788,4.91,49148.99
-89.301711992625386,43.101243047693124,16290,9880,30,43.101251,-89.301718,4.13,41284.69
-89.301711992625386,43.101243047693124,16291,9880,33,43.101251,-89.301718,11.81,118063.87
-89.296706993735739,43.109780046344355,16292,9892,30,43.109788,-89.296713,16.63,166254.56
-89.330087983934945,43.113112047449484,16293,9897,6,43.11312,-89.330094,2.9,28989.7
-89.287646991626175,43.156733037475263,16294,9900,25,43.156741,-89.287653,6.14,61392.73
-89.290116991966912,43.145248039718339,16295,9901,26,43.145256,-89.290123,3.06,30603.17
-89.301727990360092,43.12699404355056,16296,9917,36,43.127002,-89.301734,0.79,7896.52
-89.325882983230841,43.125868044756793,16297,9918,6,43.125876,-89.325889,5.69,56864.41
-89.325882983230841,43.125868044756793,16298,9918,34,43.125876,-89.325889,0.67,6721.31
-89.305035989581015,43.128850043557719,16299,9928,26,43.128858,-89.305042,0.35,3531.14
-89.305035989581015,43.128850043557719,16300,9928,36,43.128858,-89.305042,0.34,3384.22
-89.297838989370803,43.146133040166582,16301,9932,26,43.146141,-89.297845,1.41,14124.54
-89.313087986006138,43.138384041835636,16302,9939,6,43.138392,-89.313094,0.33,3344.97
-89.295944993416683,43.114158045276142,16303,9951,30,43.114166,-89.295951,2.12,21200.25
-89.287669993943069,43.132907042140367,16304,9957,26,43.132915,-89.287676,4,40019.54
-89.30981099039947,43.110043046494653,16305,9967,30,43.110051,-89.309817,10.04,100422.22
-89.310857988411215,43.126948043873107,16306,9975,6,43.126956,-89.310864,1.9,18954.8
-89.300509990070353,43.137907041167367,16307,9977,6,43.137915,-89.300516,2.45,24529.75
-89.318316986799701,43.121242044914069,16308,9984,6,43.12125,-89.318323,11.71,117073.79
-89.318316986799701,43.121242044914069,16309,9984,20,43.12125,-89.318323,5.36,53617.08
-89.301296989826724,43.133377042349828,16310,9993,6,43.133385,-89.301303,2.23,22299.77
-89.308995989102371,43.124878043836084,16311,9996,20,43.124886,-89.309002,11.06,110585.23
-89.308995989102371,43.124878043836084,16312,9996,30,43.124886,-89.309002,19.41,194149.62
-89.423084961579107,43.06087706096541,14341,2389,58,43.060885,-89.423091,7.04,70366.61
-89.444102956135708,43.053624063119322,14342,2390,6,43.053632,-89.444109,0.45,4459.95
-89.477941942687053,43.084412060343915,14343,2392,70,43.08442,-89.477948,11.31,113070.65
-89.477941942687053,43.084412060343915,14344,2392,71,43.08442,-89.477948,13.24,132443.24
-89.477941942687053,43.084412060343915,14345,2392,72,43.08442,-89.477948,19.47,194657.53
-89.428603958579501,43.073814059014829,14346,2393,2,43.073822,-89.42861,2.45,24522.65
-89.428603958579501,43.073814059014829,14347,2393,10,43.073822,-89.42861,3.12,31160.4
-89.428603958579501,43.073814059014829,14348,2393,44,43.073822,-89.42861,1.56,15647.3
-89.456946950288867,43.072896060565718,14349,2395,2,43.072904,-89.456953,35,350005.1
-89.456946950288867,43.072896060565718,14350,2395,10,43.072904,-89.456953,90.59,905877.4
-89.456946950288867,43.072896060565718,14351,2395,15,43.072904,-89.456953,15.87,158664.22
-89.456946950288867,43.072896060565718,14352,2395,37,43.072904,-89.456953,4.05,40492.26
-89.467118947196056,43.072929061880579,14353,2397,10,43.072937,-89.467125,21.48,214784.2
-89.467118947196056,43.072929061880579,14354,2397,15,43.072937,-89.467125,3.26,32633.07
-89.467118947196056,43.072929061880579,14355,2397,38,43.072937,-89.467125,0.23,2265.33
-89.471949947439143,43.061226063790599,14356,2401,2,43.061234,-89.471956,10.59,105893.26
-89.471949947439143,43.061226063790599,14357,2401,12,43.061234,-89.471956,0.79,7857.25
-89.471949947439143,43.061226063790599,14358,2401,28,43.061234,-89.471956,1.91,19146.24
-89.47233294536035,43.079561060613315,14359,2404,70,43.079569,-89.472339,20.38,203751.07
-89.47233294536035,43.079561060613315,14360,2404,71,43.079569,-89.472339,18.41,184073.66
-89.47233294536035,43.079561060613315,14361,2404,72,43.079569,-89.472339,21.14,211438.36
-89.463724950463131,43.053476064569828,14362,2417,6,43.053484,-89.463731,16.17,161673.33
-89.444484956092325,43.053293063733761,14363,2431,6,43.053301,-89.444491,2.45,24529.75
-89.450604954067472,43.050069063894966,14364,2433,3,43.050077,-89.450611,24.24,242361.41
-89.450604954067472,43.050069063894966,14365,2433,58,43.050077,-89.450611,8.94,89354.42
-89.441733956525184,43.057716062231421,14366,2435,6,43.057724,-89.44174,8.92,89199.08
-89.419294960490774,43.076580058310348,14367,2442,11,43.076588,-89.419301,16.1,160956.99
-89.419294960490774,43.076580058310348,14368,2442,28,43.076588,-89.419301,6.08,60817.46
-89.419294960490774,43.076580058310348,14369,2442,38,43.076588,-89.419301,4.87,48704.67
-89.419294960490774,43.076580058310348,14370,2442,44,43.076588,-89.419301,1.12,11176.65
-89.419294960490774,43.076580058310348,14371,2442,80,43.076588,-89.419301,91.27,912698.9
-89.419294960490774,43.076580058310348,14372,2442,84,43.076588,-89.419301,10.14,101407.05
-89.430849958472109,43.072489059603598,14373,2443,11,43.072497,-89.430856,6.82,68183.17
-89.430849958472109,43.072489059603598,14374,2443,37,43.072497,-89.430856,0.67,6748.71
-89.420986961577697,43.062247060702617,14375,2447,3,43.062255,-89.420993,14.56,145639.2
-89.420986961577697,43.062247060702617,14376,2447,58,43.062255,-89.420993,2.57,25689.4
-89.478272944528612,43.06586106317971,14377,2449,14,43.065869,-89.478279,6.48,64795.57
-89.433948956868619,43.073357059110975,14378,2465,10,43.073365,-89.433955,26.04,260411.93
-89.433948956868619,43.073357059110975,14379,2465,11,43.073365,-89.433955,12.18,121835.5
-89.433948956868619,43.073357059110975,14380,2465,12,43.073365,-89.433955,5.05,50510.9
-89.433948956868619,43.073357059110975,14381,2465,14,43.073365,-89.433955,35.86,358609.96
-89.433948956868619,43.073357059110975,14382,2465,15,43.073365,-89.433955,35,349961.51
-89.433948956868619,43.073357059110975,14383,2465,37,43.073365,-89.433955,1.12,11247.85
-89.433948956868619,43.073357059110975,14384,2465,56,43.073365,-89.433955,6.08,60849.66
-89.433948956868619,43.073357059110975,14385,2465,57,43.073365,-89.433955,3.13,31253.03
-89.433948956868619,43.073357059110975,14386,2465,70,43.073365,-89.433955,14.22,142177.95
-89.433948956868619,43.073357059110975,14387,2465,71,43.073365,-89.433955,8.53,85302.43
-89.433948956868619,43.073357059110975,14388,2465,72,43.073365,-89.433955,14.1,140958.9
-89.438525956912343,43.061029061800909,14389,2470,6,43.061037,-89.438532,1,10034.9
-89.45445995272209,43.060954062497622,14390,2472,6,43.060962,-89.454466,1.11,11149.88
-89.433134956225544,43.078102058455251,14391,2473,2,43.07811,-89.433141,67.99,679946.21
-89.433134956225544,43.078102058455251,14392,2473,10,43.07811,-89.433141,45.52,455164.44
-89.433134956225544,43.078102058455251,14393,2473,28,43.07811,-89.433141,73.21,732062
-89.433134956225544,43.078102058455251,14394,2473,38,43.07811,-89.433141,50.63,506302.02
-89.451358954156319,43.053229063996774,14395,2476,18,43.053237,-89.451365,2.68,26798.41
-89.462844949395787,43.068956061634374,14396,2477,14,43.068964,-89.462851,13.96,139645.62
-89.427466960958625,43.058451061683805,14397,2480,19,43.058459,-89.427473,1,10016.14
-89.450056952738834,43.067974061687551,14398,2487,14,43.067982,-89.450063,10.17,101662.01
-89.468070948566861,43.056044064119561,14399,2488,6,43.056052,-89.468077,0.22,2229.98
-89.468070948566861,43.056044064119561,14400,2488,11,43.056052,-89.468077,0.22,2235.51
-89.456386951783173,43.063666062654313,14401,2491,11,43.063674,-89.456393,3.8,38003.73
-89.436380956757588,43.073894059830181,14402,2494,14,43.073902,-89.436387,18.21,182097.89
-89.433860957465043,43.064494060917042,14403,2496,6,43.064502,-89.433867,0.45,4459.95
-89.427281961129395,43.05810206149723,14404,2499,3,43.05811,-89.427288,16.01,160091.94
-89.427281961129395,43.05810206149723,14405,2499,58,43.05811,-89.427288,2.01,20104.74
-89.453106952214611,43.071420060897623,14406,2500,2,43.071428,-89.453113,18.84,188378.54
-89.452736951403168,43.071187061369422,14407,2501,2,43.071195,-89.452743,79.48,794756.8
-89.426108961154739,43.06199606125044,14408,2503,19,43.062004,-89.426115,5.56,55645.21
-89.434870958782426,43.053034063338778,14409,2505,3,43.053042,-89.434877,18.23,182326.93
-89.434870958782426,43.053034063338778,14410,2505,19,43.053042,-89.434877,16.03,160258.2
-89.434870958782426,43.053034063338778,14411,2505,58,43.053042,-89.434877,7.48,74834.33
-89.46816494723079,43.068372062398467,14412,2509,12,43.06838,-89.468171,0.22,2244.93
-89.46816494723079,43.068372062398467,14413,2509,28,43.06838,-89.468171,0.45,4505
-89.464403947989453,43.07464006123368,14414,2513,12,43.074648,-89.46441,0.56,5612.32
-89.464403947989453,43.07464006123368,14415,2513,15,43.074648,-89.46441,12.83,128281.71
-89.464403947989453,43.07464006123368,14416,2513,28,43.074648,-89.46441,1.58,15767.49
-89.423640960745587,43.066929060379984,14417,2517,19,43.066937,-89.423647,5.56,55645.21
-89.461285950034082,43.060791062739185,14418,2519,6,43.060799,-89.461292,13.05,130453.65
-89.461285950034082,43.060791062739185,14419,2519,11,43.060799,-89.461292,15.65,156485.96
-89.473742947549383,43.049668065660008,14420,2522,18,43.049676,-89.473749,3.8,37964.41
-89.473742947549383,43.049668065660008,14421,2522,50,43.049676,-89.473749,11.37,113738.4
-89.473742947549383,43.049668065660008,14422,2522,51,43.049676,-89.473749,1.45,14526.58
-89.473742947549383,43.049668065660008,14423,2522,56,43.049676,-89.473749,2.14,21410.06
-89.473742947549383,43.049668065660008,14424,2522,57,43.049676,-89.473749,0.33,3348.54
-89.473742947549383,43.049668065660008,14425,2522,58,43.049676,-89.473749,1.01,10052.37
-89.423837961597812,43.060671061167298,14426,2524,3,43.060679,-89.423844,7.78,77822.47
-89.423837961597812,43.060671061167298,14427,2524,58,43.060679,-89.423844,2.12,21221.67
-89.45032795268321,43.068207061057677,14428,2532,14,43.068215,-89.450334,0.67,6702.99
-89.4782819451206,43.061233064038056,14429,2535,14,43.061241,-89.478288,7.93,79318.71
-89.442017955556082,43.059229062056417,14430,2538,6,43.059237,-89.442024,0.33,3344.97
-89.423603960786096,43.070672059664496,14431,2559,19,43.07068,-89.42361,3.34,33387.13
-89.428220959522392,43.071988059348648,14432,2561,1,43.071996,-89.428227,4.3,42979.8
-89.428220959522392,43.071988059348648,14433,2561,2,43.071996,-89.428227,46.48,464815.69
-89.428220959522392,43.071988059348648,14434,2561,10,43.071996,-89.428227,27.93,279330.75
-89.428220959522392,43.071988059348648,14435,2561,37,43.071996,-89.428227,21.37,213709.17
-89.428220959522392,43.071988059348648,14436,2561,48,43.071996,-89.428227,1.56,15555.56
-89.452697951695598,43.068582061335348,14437,2562,14,43.06859,-89.452704,0.89,8937.32
-89.419295962772608,43.063617060684372,14438,2566,3,43.063625,-89.419302,2.67,26681.99
-89.433899956883337,43.074592059731039,14439,2576,2,43.0746,-89.433906,20.29,202869.2
-89.433899956883337,43.074592059731039,14440,2576,10,43.0746,-89.433906,11.69,116851.51
-89.433899956883337,43.074592059731039,14441,2576,28,43.0746,-89.433906,0.68,6757.5
-89.433899956883337,43.074592059731039,14442,2576,38,43.0746,-89.433906,0.45,4530.67
-89.441657957082683,43.051118063285337,14443,2593,3,43.051126,-89.441664,4.67,46693.48
-89.441657957082683,43.051118063285337,14444,2593,58,43.051126,-89.441664,1.01,10052.37
-89.444009954214991,43.075057059728529,14445,2595,2,43.075065,-89.444016,30.21,302074.47
-89.444009954214991,43.075057059728529,14446,2595,10,43.075065,-89.444016,28.82,288233.72
-89.444009954214991,43.075057059728529,14447,2595,11,43.075065,-89.444016,4.02,40239.25
-89.444009954214991,43.075057059728529,14448,2595,12,43.075065,-89.444016,0.67,6734.79
-89.444009954214991,43.075057059728529,14449,2595,15,43.075065,-89.444016,20.59,205925.91
-89.444009954214991,43.075057059728529,14450,2595,28,43.075065,-89.444016,1.13,11262.49
-89.444009954214991,43.075057059728529,14451,2595,37,43.075065,-89.444016,1.69,16871.78
-89.444009954214991,43.075057059728529,14452,2595,70,43.075065,-89.444016,7.5,75007.26
-89.463228950644549,43.049913065294632,14453,2597,3,43.049921,-89.463235,12.9,128962.95
-89.463228950644549,43.049913065294632,14454,2597,58,43.049921,-89.463235,5.7,56963.44
-89.469059946651939,43.076662060594167,14455,2600,10,43.07667,-89.469066,26.71,267089.16
-89.478282944776339,43.063238063635019,14456,2603,14,43.063246,-89.478289,2.57,25694.79
-89.424726960480172,43.072265058986666,14457,2605,1,43.072273,-89.424733,7.09,70858.59
-89.424726960480172,43.072265058986666,14458,2605,2,43.072273,-89.424733,103,1029951.31
-89.424726960480172,43.072265058986666,14459,2605,10,43.072273,-89.424733,75.12,751188.26
-89.424726960480172,43.072265058986666,14460,2605,37,43.072273,-89.424733,58.49,584888.26
-89.424726960480172,43.072265058986666,14461,2605,48,43.072273,-89.424733,3.33,33333.33
-89.416752962873886,43.065300060255346,14462,2608,3,43.065308,-89.416759,7.78,77822.47
-89.416752962873886,43.065300060255346,14463,2608,58,43.065308,-89.416759,1.23,12286.23
-89.455048953320116,43.053443064041858,14464,2615,6,43.053451,-89.455055,7.58,75819.22
-89.455048953320116,43.053443064041858,14465,2615,18,43.053451,-89.455055,1,10049.4
-89.477649944677893,43.074662062130045,14466,2617,15,43.07467,-89.477656,20.26,202550.07
-89.43077695743645,43.078845058121203,14467,2620,2,43.078853,-89.430783,76.91,769119.49
-89.43077695743645,43.078845058121203,14468,2620,10,43.078853,-89.430783,39.17,391730.77
-89.43077695743645,43.078845058121203,14469,2620,28,43.078853,-89.430783,1.46,14641.24
-89.43077695743645,43.078845058121203,14470,2620,38,43.078853,-89.430783,0.91,9061.33
-89.426417960842684,43.061934061044958,14471,2624,19,43.061942,-89.426424,0.11,1112.9
-89.469908948678693,43.054862064658536,14472,2625,6,43.05487,-89.469915,6.24,62439.35
-89.469908948678693,43.054862064658536,14473,2625,11,43.05487,-89.469915,0.11,1117.76
-89.456682950911386,43.064033062499419,14474,2628,11,43.064041,-89.456689,0.11,1117.76
-89.467723946625071,43.07326006168153,14475,2630,12,43.073268,-89.46773,0.56,5612.32
-89.467723946625071,43.07326006168153,14476,2630,28,43.073268,-89.46773,1.01,10136.24
-89.451344954098985,43.049818064181096,14477,2634,18,43.049826,-89.451351,0.56,5583
-89.454006951076266,43.068698061628375,14478,2637,11,43.068706,-89.454013,4.69,46945.79
-89.454006951076266,43.068698061628375,14479,2637,14,43.068706,-89.454013,29.16,291580.06
-89.45164595373079,43.06093706254147,14480,2638,6,43.060945,-89.451652,1.45,14494.85
-89.475410945106177,43.067904062772733,14481,2639,14,43.067912,-89.475417,6.03,60326.91
-89.423936960342303,43.065479060257076,14482,2640,19,43.065487,-89.423943,0.45,4451.62
-89.452734952343079,43.068251061822117,14483,2641,11,43.068259,-89.452741,5.48,54770.09
-89.452734952343079,43.068251061822117,14484,2641,14,43.068259,-89.452741,6.81,68147.06
-89.441627954938198,43.075415059462024,14485,2642,2,43.075423,-89.441634,2.23,22293.32
-89.441627954938198,43.075415059462024,14486,2642,10,43.075423,-89.441634,1.11,11128.71
-89.441627954938198,43.075415059462024,14487,2642,15,43.075423,-89.441634,0.79,7876.95
-89.441627954938198,43.075415059462024,14488,2642,28,43.075423,-89.441634,0.23,2252.5
-89.441627954938198,43.075415059462024,14489,2642,70,43.075423,-89.441634,0.11,1119.51
-89.428528958168769,43.072471059568407,14490,2643,2,43.072479,-89.428535,13.15,131530.58
-89.428528958168769,43.072471059568407,14491,2643,10,43.072479,-89.428535,11.35,113512.89
-89.428528958168769,43.072471059568407,14492,2643,11,43.072479,-89.428535,3.24,32414.95
-89.428528958168769,43.072471059568407,14493,2643,37,43.072479,-89.428535,0.45,4499.14
-89.428528958168769,43.072471059568407,14494,2643,44,43.072479,-89.428535,1.34,13411.97
-89.45703995139101,43.060765063134276,14495,2647,6,43.060773,-89.457046,23.19,231917.6
-89.438044956848785,43.061073061630012,14496,2659,6,43.061081,-89.438051,14.61,146063.49
-89.444366954061437,43.069354061022878,14497,2663,14,43.069362,-89.444373,18.1,180980.73
-89.473225948101927,43.050536065626666,14498,2665,18,43.050544,-89.473232,1.34,13399.21
-89.473225948101927,43.050536065626666,14499,2665,50,43.050544,-89.473232,3.9,39027.88
-89.473225948101927,43.050536065626666,14500,2665,51,43.050544,-89.473232,0.56,5587.15
-89.473225948101927,43.050536065626666,14501,2665,56,43.050544,-89.473232,0.68,6761.07
-89.473225948101927,43.050536065626666,14502,2665,57,43.050544,-89.473232,0.45,4464.72
-89.468866947980217,43.066026063025859,14503,2669,2,43.066034,-89.468873,2.23,22293.32
-89.468866947980217,43.066026063025859,14504,2669,28,43.066034,-89.468873,0.23,2252.5
-89.472306947316554,43.060528064061835,14505,2670,2,43.060536,-89.472313,1.56,15605.32
-89.472306947316554,43.060528064061835,14506,2670,67,43.060536,-89.472313,2.12,21240.51
-89.429577959297589,43.067672060014687,14507,2672,6,43.06768,-89.429584,5.46,54634.44
-89.430489959868666,43.05596206265988,14508,2673,3,43.05597,-89.430496,10.56,105616.21
-89.430489959868666,43.05596206265988,14509,2673,19,43.05597,-89.430496,6.23,62322.63
-89.430489959868666,43.05596206265988,14510,2673,58,43.05597,-89.430496,3.13,31274.05
-89.423887960348281,43.070958059125694,14511,2678,19,43.070966,-89.423894,0.67,6677.43
-89.472025947466506,43.063778062852116,14512,2684,2,43.063786,-89.472032,1,10031.99
-89.416357963156671,43.067717059530366,14513,2691,6,43.067725,-89.416364,22.86,228572.64
-89.447612953717694,43.067948060788368,14514,2693,14,43.067956,-89.447619,10.28,102779.18
-89.43457795626729,43.073903059083207,14515,2698,2,43.073911,-89.434584,22.63,226277.18
-89.43457795626729,43.073903059083207,14516,2698,10,43.073911,-89.434584,23.04,230364.4
-89.43457795626729,43.073903059083207,14517,2698,11,43.073911,-89.434584,5.59,55887.84
-89.43457795626729,43.073903059083207,14518,2698,12,43.073911,-89.434584,0.67,6734.79
-89.43457795626729,43.073903059083207,14519,2698,15,43.073911,-89.434584,56.94,569390.76
-89.43457795626729,43.073903059083207,14520,2698,28,43.073911,-89.434584,0.79,7883.74
-89.43457795626729,43.073903059083207,14521,2698,38,43.073911,-89.434584,0.57,5663.33
-89.43457795626729,43.073903059083207,14522,2698,56,43.073911,-89.434584,13.86,138602
-89.43457795626729,43.073903059083207,14523,2698,57,43.073911,-89.434584,16.3,162962.25
-89.43457795626729,43.073903059083207,14524,2698,70,43.073911,-89.434584,16.79,167926.71
-89.43457795626729,43.073903059083207,14525,2698,71,43.073911,-89.434584,20.09,200909.66
-89.43457795626729,43.073903059083207,14526,2698,72,43.073911,-89.434584,42.62,426232.88
-89.421023961696847,43.067986059931009,14527,2700,6,43.067994,-89.42103,4.24,42369.56
-89.468689948270722,43.059294063819308,14528,2701,6,43.059302,-89.468696,15.16,151638.43
-89.468689948270722,43.059294063819308,14529,2701,11,43.059302,-89.468696,0.78,7824.3
-89.426430960411963,43.068048059947529,14530,2702,6,43.068056,-89.426437,65.56,655613.22
-89.457286951473407,43.061132062995917,14531,2711,11,43.06114,-89.457293,13.3,133013.07
-89.443540954294122,43.075415059356843,14532,2714,2,43.075423,-89.443547,5.46,54618.63
-89.443540954294122,43.075415059356843,14533,2714,10,43.075423,-89.443547,1.67,16693.07
-89.443540954294122,43.075415059356843,14534,2714,11,43.075423,-89.443547,0.11,1117.76
-89.443540954294122,43.075415059356843,14535,2714,12,43.075423,-89.443547,0.11,1122.46
-89.443540954294122,43.075415059356843,14536,2714,15,43.075423,-89.443547,2.81,28131.95
-89.443540954294122,43.075415059356843,14537,2714,28,43.075423,-89.443547,0.34,3378.75
-89.443540954294122,43.075415059356843,14538,2714,70,43.075423,-89.443547,1.23,12314.63
-89.440972954734548,43.075039059971026,14539,2715,2,43.075047,-89.440979,23.97,239653.17
-89.440972954734548,43.075039059971026,14540,2715,10,43.075047,-89.440979,22.48,224800.04
-89.440972954734548,43.075039059971026,14541,2715,11,43.075047,-89.440979,6.04,60358.87
-89.440972954734548,43.075039059971026,14542,2715,15,43.075047,-89.440979,13.39,133908.1
-89.440972954734548,43.075039059971026,14543,2715,28,43.075047,-89.440979,0.23,2252.5
-89.440972954734548,43.075039059971026,14544,2715,37,43.075047,-89.440979,1.24,12372.64
-89.440972954734548,43.075039059971026,14545,2715,70,43.075047,-89.440979,7.5,75007.26
-89.421171960937002,43.072695058875645,14546,2717,1,43.072703,-89.421178,9.64,96414.14
-89.421171960937002,43.072695058875645,14547,2717,2,43.072703,-89.421178,117.49,1174857.88
-89.421171960937002,43.072695058875645,14548,2717,10,43.072703,-89.421178,87.03,870265.51
